1997,3627,1962,1831,1081,2396,2690,595,3551,1748
3097,2203,1092,265,358,951,3030,471,1625,16
3671,1282,1997,3168,2952,1704,3418,1923,232,383
898,1285,2916,2096,150,3,2333,1176,898,34
1208,2076,3868,3418,2888,1294,2028,1240,589,2455
899,1089,3704,3213,2072,2070,1295,2501,3786,953
1136,235,3528,1248,2160,3035,1083,3019,1834,1136
2011,2716,2918,3754,2908,1676,66,908,1077,481
1214,1304,1250,3175,2369,745,1261,1221,25,2143
2881,333,2015,2369,3478,1371,26,2273,3593,9
1224,2391,2110,2712,3176,3091,968,1013,924,2288
3334,930,541,1955,1036,1284,3798,3384,2159,2006
2398,3507,3596,1293,2541,232,3089,2694,434,1242
1302,1294,3269,1270,852,1633,1095,1258,296,2424
1230,1845,1722,3176,2791,1224,1939,2726,785,2280
2033,1972,2671,2470,2789,910,3506,596,1033,3097
1748,3113,2770,3445,101,1094,549,345,805,1769
1244,1278,531,1686,1580,1206,1019,185,2393,379
1247,2794,1673,2899,1394,3727,1352,3525,3342,2997
2706,2707,1200,1682,3897,500,3258,1090,350,2807
2707,2806,3510,2000,1300,3179,3868,994,509,1729
3004,3555,144,2136,2009,3751,1721,2694,588,2997
2581,2424,720,916,1046,3461,3753,592,3104,2194
830,3298,3627,296,920,1291,3521,2320,836,924
356,3798,965,2132,3773,110,592,1036,296,3257
2369,926,2094,101,1921,3089,339,3917,1356,3798
2371,597,2989,370,3361,2065,2408,1584,2640,1722
2961,2961,1961,2682,1131,3481,112,1320,2640,3019
2605,50,2762,2605,3536,2490,3173,1978,232,3175
3005,3578,2278,1036,3897,2701,2140,908,1949,1711
1407,2231,2683,2085,523,474,3210,3108,2017,903
1416,2,2524,3457,527,3538,3744,2130,3160,933
1717,1284,901,292,350,3147,1214,1586,1805,1517
3273,3844,1673,1485,2929,1127,3081,2700,2688,2040
1754,1729,2004,2490,799,3208,2322,1214,1645,3404
2710,3273,3135,2699,1343,1013,594,2763,1148,3135
316,2532,1441,2370,2643,3104,1711,3468,2798,3360
3555,783,3527,3285,1183,3751,168,1037,457,1374
2125,1203,246,3256,1242,438,748,588,1206,3103
3949,3821,2371,2100,2100,3701,317,3098,2088,2908
2188,2770,2289,2028,2908,110,337,300,2535,511
879,1299,2203,3301,2150,849,3798,2645,2554,410
3238,111,485,1343,2888,3793,745,2478,2613,3113
3317,2279,2398,349,349,1186,1228,2409,678,3104
3324,1136,2888,3624,260,909,3794,3823,2091,1385
3325,3174,2273,3897,3044,3238,3615,2163,3152,3512
3409,111,2723,438,2018,3591,317,3457,2455,1673
3299,1032,3412,2888,2375,368,25,2169,2424,1704
3617,3755,524,3173,1678,2355,3744,610,3129,2533
2683,1953,2245,2908,3185,562,2088,1663,907,1883
277,368,2953,648,39,1707,1762,520,2333,2599
1101,107,1017,2093,3483,6,1748,3029,1077,508
3809,1247,3740,1224,1222,3418,1089,541,2919,2396
3821,296,1580,3029,1259,1245,1653,3483,3145,1035
3825,2702,2337,367,3784,1694,780,3785,3624,508
3914,1633,1210,3005,2716,1416,2081,1084,1762,3079
3785,587,2669,2746,3508,1387,2122,1396,22,2907
3859,3551,1207,3814,2094,2320,2529,3948,2942,509
3062,2467,164,2967,1734,2613,1334,2857,952,1391
1610,3751,1586,2671,493,2529,196,3265,1885,928
2347,288,1608,1953,316,2792,480,1088,3916,363
2366,3702,585,1339,3489,2944,3175,3791,2795,2353
1649,1246,908,2316,2249,1179,497,832,590,912
2527,364,798,2085,858,2476,903,236,2232,1882
2529,2429,3481,1387,2665,1587,231,3210,1240,1234
2533,1301,2455,2797,199,1089,3467,929,3066,105
145,3705,1722,255,2890,2124,1957,1917,2699,364
3384,515,1393,1263,2413,1674,2160,1953,1304,2194
1785,3812,3723,910,2389,1958,2463,1785,1912,2916
3624,3005,3176,593,3210,1584,2011,2644,3404,1286
21,3263,785,923,2065,329,2411,3429,1688,1200
438,1201,2115,349,2058,1653,2997,3178,5,157
3672,2405,2302,3363,2985,1500,2353,2975,2710,2366
2949,1356,1556,1733,1353,3703,1320,3741,198,1687
3868,3696,2000,551,3253,2555,1208,3552,2706,2377
3869,1028,1373,2428,926,1580,1610,2023,3361,2863
2431,1704,1729,1231,3174,2906,71,1608,1917,3361
370,1210,592,3869,1461,2338,724,2082,1017,1663
2791,150,193,1198,2021,2366,2109,524,2872,1262
2792,1358,550,2815,1518,539,919,25,515,3420
3740,2174,1101,546,1921,1393,2396,3087,3835,32
1218,3545,3683,1388,1584,50,2804,3793,2858,2145
1080,1267,1431,1079,1460,1380,1375,1958,290,2527
1320,358,2841,1394,3083,2,2140,21,2761,588
2990,2735,2010,1193,1518,110,1206,3384,3740,3063
2991,2517,1379,3614,2692,592,368,2390,3675,1991
2058,2916,2916,3107,282,2320,2320,2094,1721,1327
6,2706,3916,2716,357,2130,247,94,509,908
1405,928,3639,3524,1943,1620,16,3039,508,2617
673,3865,2110,2021,2177,3745,405,2169,2335,2916
1429,1385,434,112,180,205,541,141,3425,1265
2162,1876,628,6,3499,1022,174,1674,2921,3897
1438,1043,2990,2381,3505,1084,907,2011,2413,1240
1372,1642,3452,3450,1582,3793,1291,1920,2692,3175
1373,1373,1376,2407,1967,1230,3097,589,1200,3527
2322,1603,2616,1210,1210,3260,3429,1009,1261,1704
3054,1784,1968,2791,3512,2420,1120,2949,3396,3751
1385,2140,1242,861,1197,366,1253,1831,377,364
1388,1701,2355,1172,1196,919,2089,3147,923,2080
786,223,2881,204,2763,1479,223,1466,193,1587
2405,208,2459,292,835,356,2025,2918,3911,239
3063,2682,3864,866,1101,3039,104,1409,2324,1856
2409,1208,1204,3052,608,1198,1097,1784,239,3224
1608,393,2428,3508,1188,2995,3578,2355,2369,2805
2273,1701,319,3250,1892,303,2268,2826,1923,2273
1479,21,2542,1219,1249,303,230,2985,2699,2001
3082,232,920,3404,1292,593,2389,508,835,2322
1556,3257,2078,2687,2450,16,21,3087,1276,1028
2288,2804,908,952,3767,2288,1645,164,350,2571
2376,1407,1858,69,1197,140,3155,3081,3113,2065
2528,919,1883,2871,2762,303,1089,1242,2692,1302
112,457,2139,2568,2724,1573,2712,1262,2064,1653
1586,1784,2028,1909,3394,1517,588,2094,3481,2012
2532,260,86,2017,780,381,1034,2167,2784,589
1590,405,1,2872,198,1019,2294,2348,17,653
2468,3203,912,338,2643,1653,387,919,3203,3347
1599,733,761,2525,1422,1270,1015,1333,2289,2525
2549,673,3394,50,1196,32,3745,2391,928,332
2476,1302,1187,2770,589,1288,3911,3308,2401,2840
204,1732,1210,2100,1278,3033,1,2125,2166,1687
1752,2002,3812,1801,2903,1238,3504,1983,2560,1876
1681,1194,1032,2799,3274,3146,1732,1379,3619,2421
1769,2716,2013,2598,1835,420,2782,2393,733,2858
2640,1954,1263,1,3702,3709,724,1674,3578,1385
3444,435,2252,3441,247,364,2329,3767,2716,3301
2642,1211,3468,720,153,2668,92,1254,952,1213
2643,1598,1035,432,2021,1025,1263,1073,296,1343
303,2701,70,2291,3328,2046,1242,926,2384,648
165,3566,780,2003,610,1834,1589,1722,2716,3864
172,1611,3262,1584,39,2628,1466,368,3262,3527
173,223,2700,2710,2171,2808,800,1396,3686,2529
247,1888,3826,1912,2490,1256,1136,2762,527,456
2808,2993,1929,2987,2628,2073,3243,2004,788,1556
1792,2401,1222,784,3430,1234,2407,3006,3300,2676
329,2009,866,45,535,426,788,2117,800,357
2815,2407,924,527,527,3753,849,837,3160,1221
2816,1676,3354,3525,2918,3264,1779,736,3107,2506
198,1876,788,1298,594,2571,1196,1258,647,1918
3702,3936,1262,1320,429,2699,736,3593,2405,2174
3638,1876,3733,1252,2699,2997,260,2406,3599,2051
420,2291,1485,3499,1095,3439,442,3701,12,2355
502,3301,2836,1665,1380,2739,1981,47,3360,2788
1037,1375,2574,185,2121,186,29,1220,1597,1917
2924,1320,2021,2918,508,1090,3444,231,173,2243
442,275,784,648,1584,3439,2291,1625,151,1258
1127,3386,3267,3578,21,904,2010,62,3300,2866
1129,3702,1760,1357,2058,196,66,2497,266,3705
2944,1198,1307,784,145,1186,1345,3125,533,1210
464,2528,303,1245,1693,750,32,2064,497,3441
3827,3751,3100,1643,2146,1769,2321,2613,3616,1777
2015,1544,3627,1275,940,2124,3160,1270,1580,2371
610,1303,3108,1286,3088,10,3550,2990,1978,1097
474,25,2012,640,2121,2,2822,3160,1395,2917
3697,2329,1060,1876,1747,3755,908,405,12,2628
1188,912,3929,3341,3872,3386,2841,969,708,1914
1296,1136,1777,2719,2763,1084,2985,1041,1729,213
911,440,2567,2313,2919,2952,1214,3257,597,1172
915,1263,1321,920,2641,144,648,2020,2268,1018
858,1617,648,1150,1235,2423,799,1262,1964,2006
3217,364,1357,918,1673,3418,1327,1389,198,2804
3404,1584,2408,3386,674,3269,1198,1569,1663,1721
2721,1179,3421,3000,953,3101,3809,881,2717,3507
171,637,2359,104,25,1203,3156,1395,923,1917
342,412,3604,2973,2804,342,1205,2314,1653,788
3712,778,2355,3418,2046,562,36,3324,2805,22
1046,1376,2657,2616,1200,3101,236,1220,1294,943
2943,1721,1265,2764,3273,1921,3825,969,906,1593
461,1299,1676,555,1377,2020,32,2099,3324,1748
3901,2028,916,2710,2750,1409,2294,3418,222,2169
1220,2089,919,2470,1784,1727,2605,1297,2405,780
1175,1580,1953,1959,2475,2346,2040,2450,546,1676
574,529,3107,45,188,162,527,144,608,3134
3861,3863,1375,1753,1625,2316,2657,474,2142,2359
1251,968,3683,2025,2951,1721,1193,1037,2095,1101
1183,3700,2324,1029,2097,3366,2669,3097,928,1069
1257,2716,1222,471,1028,3423,1016,3256,3347,1258
728,1233,1088,608,2,1280,3671,1078,2959,1093
587,1049,1094,3868,3175,307,1227,5,1643,920
7,3755,260,3688,1480,2374,1031,3478,2819,3824
802,231,3060,318,608,296,3752,597,246,2427
1409,1282,1,2699,2706,1394,3740,3361,3639,1688
1339,1003,159,415,195,986,364,3676,3917,239
663,2883,1230,71,502,1457,1616,3556,2771,1223
1199,3952,2599,2300,2430,2375,529,3354,3244,1537
3952,1049,6,589,1997,3259,1648,1193,3755,1821
3882,1,3256,2687,595,2017,778,1296,1035,2139
2144,1961,2097,1304,3006,3100,2739,587,3064,3142
1270,3082,3785,1270,3044,368,1215,1289,3688,2795
2146,1198,940,3396,2143,2827,2468,319,2617,1036
2147,2672,3418,2858,1250,2450,329,1961,2266,28
1276,2371,2490,1208,954,3029,3576,3421,1856,1730
671,1267,432,2804,2088,575,356,1198,3176,3948
674,1376,3633,3081,3176,923,3384,1196,858,800
748,3708,3591,316,2355,1968,1377,3113,2858,185
2150,150,454,2706,3253,969,2471,2387,2100,1303
2154,2802,28,377,1235,2115,2174,1213,940,3471
1353,1954,1918,1944,954,2747,3835,1500,2858,2643
3896,3791,3060,780,1591,3868,2034,2002,3697,1291
3897,3481,110,3512,2336,3317,1784,2085,1200,3733
750,1179,2997,919,3675,2728,1207,1380,913,750
1286,1196,2987,3873,1732,3098,111,3507,1247,2395
1288,1936,2662,342,1387,3708,3135,3671,367,296
3103,550,593,1266,593,2987,2959,2154,2898,2805
2301,1092,1222,2447,34,2730,1321,3412,2195,595
3032,3033,1923,1249,3791,553,1674,2713,159,1356
3039,224,2581,2028,2763,3927,2791,3032,924,188
2091,3032,2729,1097,2581,505,1884,1373,2469,1304
1290,276,3257,2791,2702,2247,1080,1464,1799,493
1297,1193,2013,924,2028,2273,260,1289,3679,3547
691,231,2688,1330,2064,581,305,546,256,2571
3044,2617,3499,1,950,1086,2474,3037,1527,1037
2316,2390,1900,379,15,480,3699,377,1376,2706
1441,1955,2165,1339,1183,198,1499,2248,1339,1441
2245,3160,2572,1286,1950,105,3479,330,635,2155
1517,532,3477,2540,519,1084,1206,1952,1479,150
2247,1291,1687,2100,1210,1387,608,1088,3340,1304
1374,2294,2572,1235,162,3753,3717,3354,1408,1272
1449,34,2336,3551,3760,2533,589,529,1610,3426
849,3435,1262,224,2130,344,1608,610,2424,1784
3052,2346,539,913,380,2716,1748,122,546,2802
1380,3363,3259,1030,2088,296,926,1028,1261,2987
1381,2463,1393,2672,2133,3466,2826,2571,1953,1453
924,3536,2289,1200,318,2699,260,1244,1362,1921
852,762,1639,2518,2054,2511,1066,1009,3259,1641
785,1042,3450,2599,1124,168,2722,3745,2398,44
788,866,1416,1214,783,2038,1359,1965,2159,3435
3060,541,2150,3618,2336,898,648,2194,1225,1238
2331,1225,969,2716,628,2002,1855,3147,317,1441
2406,3298,2616,589,2144,1,1784,592,338,3354
2407,2908,3826,724,2391,2080,2819,2918,527,2147
1605,2106,2961,593,2699,112,2098,166,2152,3115
2262,3404,3404,1306,3614,920,3753,2116,3927,3471
2266,2949,1391,1441,2050,2539,11,2617,2337,3108
1394,1101,1674,3354,1690,1702,2796,3868,3793,1676
866,2806,1569,1230,923,3429,3948,3863,3489,2391
2340,3516,2857,861,2802,1674,2028,1135,596,2528
3070,2571,2454,2454,911,1409,1816,2770,511,3702
3072,2312,3359,1036,1248,2081,516,800,2599,3210
1614,24,368,3789,3629,2193,393,2906,1702,539
1541,3572,2411,1674,1240,3481,1921,801,465,2870
1542,1283,3671,1769,2468,3927,1042,471,203,2324
3225,1213,1259,2794,2941,1500,3751,1645,32,1259
2424,1284,3897,798,2141,2385,1162,135,2858,2788
2352,1731,1265,2379,520,2986,2333,1220,3362,529
3156,1873,272,2011,2722,3156,2268,3831,1660,1257
3083,1617,1097,3083,1120,2761,2395,3578,2836,515
1554,923,2706,1302,1997,2125,157,1554,438,3254
1629,2791,1518,3869,1663,2340,1918,1359,1292,3798
2359,1586,1262,1009,2643,1385,69,1262,914,1753
3089,41,2053,159,2288,2154,590,2792,150,6
1485,3726,2288,610,2373,1265,3114,1278,110,163
2502,1212,2028,1358,1291,2021,1090,1101,2450,357
2506,380,1617,36,11,784,1485,1257,833,1220
1569,2324,2746,1240,903,1367,1193,2371,3298,105
968,2731,1244,1196,2435,1258,750,3730,737,2720
1641,2987,1207,2003,101,1225,1611,2381,252,1466
2518,1665,63,1777,2580,547,3197,3703,913,3081
101,1215,3491,1721,1407,1304,1200,3766,2540,593
104,592,2628,1344,2495,1265,1876,1029,2495,318
3179,608,2940,2858,1848,2997,3623,2762,2779,3576
1648,2100,1584,1215,2676,750,1129,1247,454,1526
3328,1876,1092,3879,2028,1748,909,2002,2968,2664
2455,3436,3386,3481,2763,2306,267,919,509,524
1658,936,492,1680,3253,627,3252,1921,3077,2038
3261,2713,2279,1381,2393,586,2011,594,2123,534
1733,1944,1208,247,1245,2989,2762,1454,1711,945
2463,2126,2353,2470,3391,125,39,2054,3224,552
1663,2574,2841,2121,17,930,436,337,1203,1097
2395,2906,1291,2360,3196,3552,3479,2858,2587,2013
1593,175,1333,380,1721,2699,1967,2690,480,3590
125,2379,1183,3802,2707,2694,2502,3809,19,1214
1597,589,924,2064,2759,1088,953,3826,1971,1266
3275,256,436,2000,3717,3275,95,1261,163,1101
1747,3418,1921,2804,3869,3020,2105,118,529,2699
1674,947,919,1381,1983,2006,1620,589,442,1785
3421,3685,111,1266,2009,1079,543,750,2268,1580
1821,163,3752,3453,3453,2376,349,2414,3264,2406
1680,1266,524,1845,2694,1485,952,2000,2951,454
140,2528,1527,2995,2759,913,1379,2506,3708,1674
141,3086,2043,2770,176,3160,3489,318,450,3936
215,1,2006,289,1580,1372,2826,47,296,3897
3361,1213,780,555,1411,2067,3702,2867,2321,2067
1904,132,1382,1862,2002,479,940,1367,708,2802
1831,2805,2470,3614,1748,3053,1985,1961,2942,1250
3436,1593,2186,378,360,2041,2406,898,2709,223
1835,839,2763,490,2263,446,1093,2762,1500,2822
2567,2001,3755,102,3203,1294,537,2371,516,2021
224,1235,2405,933,1111,2797,1213,1658,1580,2120
156,3827,3897,2750,2353,2858,2716,3081,3108,1275
157,2616,2971,903,908,1339,647,1210,2641,2617
3512,2657,3083,1136,2013,1007,1883,3952,1950,3744
3515,521,780,2779,39,2561,2371,3512,3219,480
1917,3703,1385,1257,3257,2140,733,1580,296,1621
1845,3578,1488,1250,1299,235,2840,1270,2096,3689
1779,2553,2518,356,3717,1179,3176,2173,543,3060
236,457,1276,415,435,364,2571,1468,905,1835
237,1197,1219,1682,296,1247,1259,1,1261,2090
3524,2787,223,3253,1592,32,1276,2613,1863,1333
2724,2719,2672,2688,2716,1614,1234,3178,365,899
319,1024,719,2997,1961,190,3055,1645,1968,3744
2802,2427,2171,3451,3072,1394,223,1376,2918,2617
2804,3451,1242,362,2420,2282,1994,2123,1876,1394
3534,3512,1377,3624,2902,1196,2736,1269,3629,25
2805,300,2166,2262,153,32,858,2502,2866,1225
3535,3194,1265,1244,3735,3264,3646,247,2471,2028
3536,1073,1246,1806,3844,1186,535,2862,1271,2815
2736,1028,1920,1663,2193,785,1544,2995,216,1344
322,21,349,2324,3267,3578,3578,3688,2752,2918
2596,2701,2677,3324,1374,785,1513,2747,2092,2370
180,527,2575,1261,198,1080,1127,3301,866,2078
256,3504,2770,474,555,2150,2110,185,842,2394
185,3869,637,2121,1610,3167,2748,1304,1954,3081
3616,3181,2772,166,432,2997,2571,1204,3793,1997
3618,3911,589,457,2153,1231,2791,1097,1294,2975
2671,260,2881,2794,1092,1183,2020,2863,3751,3701
2672,3901,2399,1912,2133,2011,2463,486,345,733
2747,2015,628,2318,377,927,1278,2644,908,1253
11,2110,2078,1095,1175,2268,2020,595,2532,1225
190,750,3591,1961,2054,431,3255,3005,913,1394
338,504,39,2478,1748,3927,1320,3238,595,708
339,1587,2410,456,1374,2398,2297,1271,3268,3450
3552,902,1942,314,2671,2762,2961,2692,3556,2395
3556,338,3508,2688,2881,1230,3819,2399,3087,2420
1958,180,1517,3394,952,329,1222,316,3436,1193
1885,2683,1653,246,1236,3039,3190,2134,2716,1580
417,1732,2657,1269,3,1438,194,1701,3441,3638
1888,2612,1032,2322,454,440,2034,1605,994,2085
28,2085,1261,353,2953,1484,3916,1845,2717,1952
3701,2528,1939,1356,2443,500,3452,597,3361,2993
425,10,377,3450,2657,986,1295,1095,454,3730
427,1672,60,500,3254,1717,2710,1370,3704,2797
35,1111,111,3619,2804,1148,3527,1556,1387,2245
289,235,1391,1196,3638,2248,2418,1683,2746,2694
1100,3441,2804,1834,1271,1036,60,1909,3484,3593
2915,1269,3836,2393,2640,1356,370,595,2872,500
1104,2966,1947,3671,3096,1258,2395,1201,590,3521
509,1974,3254,1967,2094,3452,1387,1704,1687,1876
290,2406,1409,1673,3156,3836,1010,3334,3251,1779
45,29,1270,3030,1970,1594,1252,708,543,593
3584,2359,466,173,2096,95,2406,21,168,3330
1043,3252,589,3401,2827,1945,457,135,3730,27
440,1197,1219,1721,1101,2713,1017,21,47,2193
1047,3439,2987,15,910,2968,235,3671,371,3703
441,1100,1376,2140,1274,457,3129,778,2801,50
52,3555,3535,3548,898,3307,1186,1192,1020,2622
379,2657,1022,2050,2064,550,539,6,1620,3481
3802,3263,2916,2366,1953,1333,2863,1196,2804,1148
3598,1721,1030,356,1127,1644,968,1148,1194,3536
68,491,3081,1821,1515,2822,1,3919,1234,342
3812,916,1104,1678,2046,3263,2467,3062,2478,455
1202,318,1307,3093,1340,235,1956,1079,648,2004
2942,2406,3435,2752,3507,435,1831,1663,1488,32
1206,3865,2081,1252,2908,1876,3249,2396,2723,2997
2009,2970,2067,1552,292,1,104,1580,318,2135
605,3160,2324,539,2490,1597,3629,628,317,2985
539,2135,1967,158,3639,1023,2096,273,3350,539
72,648,1270,1219,3926,805,1091,3060,1923,2890
468,1614,866,3328,81,2193,2571,2816,1460,3724
74,3489,1231,1079,2797,991,2006,1777,1307,3088
3823,3897,48,2617,2115,487,2726,1231,1302,2657
3752,2687,1257,1944,2346,1282,1259,2114,724,2580
2950,965,1204,3728,2908,1265,45,858,910,2352
1211,2699,2080,1357,2701,3591,3255,3812,1974,1876
1216,2353,485,1484,1148,913,2944,1204,1953,2622
3688,1046,1020,1876,260,3893,2752,3923,203,2730
541,2728,1244,1089,266,1377,1377,2997,2100,1983
543,185,3895,784,1199,3439,1994,2291,3093,2762
471,2567,2458,122,1198,95,11,36,2403,305
1079,3387,1409,3638,3179,1927,1690,2288,1645,3755
81,2871,750,2701,3053,3578,47,780,303,2908
85,3450,2497,3702,2314,3450,2605,2890,2396,1125
3831,1090,3789,1580,527,2571,1104,3481,1292,1580
3836,2070,299,2723,1976,592,3471,276,1266,3016
1081,586,539,639,910,1367,965,273,3550,1219
2968,3914,1097,1371,1028,7,1009,2907,590,1954
550,1242,2989,1513,377,1955,3507,2193,3704,2005
2969,2310,948,1674,1010,1952,909,1197,2770,3724
3699,3244,180,2105,2381,1296,1356,1354,3174,2248
1088,296,1544,500,3269,307,28,3000,2080,1834
628,3717,1358,529,2340,2090,2581,3108,1947,3248
3910,2600,541,1171,2948,3267,1827,1836,2023,1392
1300,1292,594,1340,3578,1278,3179,353,2748,1210
1304,3004,2371,1204,338,3157,3005,2739,2648,1249
1306,1372,674,3093,3470,608,1049,3528,193,2116
2109,3104,1013,1356,3744,3943,1629,1129,288,1333
1235,2529,3639,3871,3566,337,111,3512,125,562
1236,490,1127,3148,141,1186,3129,3129,3614,1645
708,1394,3006,2116,2916,3755,555,2248,2278,736
497,23,1028,1388,1762,2001,316,2502,2059,1772
2041,1876,589,3200,1645,1274,1573,3704,555,1985
2117,653,1036,2006,920,3175,1373,442,380,3545
3784,2599,2692,289,539,2231,87,2052,3153,2700
1243,2058,3256,2712,405,3546,2671,2788,2798,3114
1172,2959,2193,3006,2546,899,1203,1300,968,2398
2985,610,540,329,3424,588,999,1256,595,1914
2986,296,2716,2263,2922,3444,3555,1101,3006,2709
1250,3798,356,1196,2240,1387,2664,1617,1704,3000
3798,3534,2080,3590,2642,45,249,3717,1,1261
804,891,3793,2160,2134,541,788,3555,1193,593
2067,2399,2105,3148,3178,733,2279,1272,3173,19
1422,3334,1,3420,1251,3552,1244,2868,3016,2881
914,2804,1619,1554,982,342,2266,1259,21,3088
1459,3017,3688,166,223,376,1978,2713,2720,440
3219,168,2797,919,615,1263,2527,1377,3426,423
1625,3107,2302,2147,596,1092,3608,2160,110,160
951,1198,3745,2150,3174,2102,2918,948,2761,1228
2433,3578,1093,3363,448,1967,3387,3342,2099,2546
3244,1370,943,2918,2064,2424,1287,2968,1126,2377
3176,2456,1196,293,1210,2918,1089,1358,508,1037
3251,1704,2797,3359,1953,3548,1269,2817,1214,2454
3185,293,1276,538,86,2686,2669,2355,2455,3535
2399,2406,1073,1962,866,2094,1958,1294,527,1805
3271,3328,112,3174,3479,2094,2278,2084,3082,2485
2558,19,126,589,1136,2973,2100,1784,648,2372
2497,1042,327,1278,2403,923,1784,1873,1042,899
2716,2491,1837,440,2858,3869,1287,2598,3000,2060
252,858,1250,2023,2065,3654,924,1923,3176,252
2598,2459,2792,1916,1223,2598,785,952,2377,2701
3614,1834,1111,3624,2542,3929,50,25,445,1777
2670,1049,3448,2707,1021,1929,3483,3819,316,2690
1944,1954,1291,3717,2616,3629,3412,3811,1966,551
2749,2699,266,1625,2321,524,3268,3527,1923,3545
3551,3703,1259,1073,1125,541,1449,457,50,2212
1959,26,2025,111,2092,3203,2657,2395,2321,2155
1892,474,1396,1237,1090,3928,1552,92,1270,1321
350,246,194,2243,2699,1230,594,2194,3275,2712
46,2974,1321,1923,780,3325,329,3177,1213,2801
1042,1545,1784,364,2096,393,2442,1888,104,3189
378,22,3484,3452,1673,694,1037,2252,543,1292
3675,1031,3072,2355,2163,3591,3742,934,546,477
2875,2119,1126,420,145,3361,3543,3712,2671,590
534,3101,858,1620,110,534,1592,2966,2393,3706
2013,920,2377,1240,589,2997,2090,2941,947,1196
1086,1927,3258,1380,3536,553,3421,3024,2683,3937
1092,1747,1213,316,3147,800,3424,908,1960,1580
490,3908,3429,3060,3108,7,3325,2312,1464,3512
492,1461,3048,208,2720,1104,1594,1290,914,492
1370,177,364,1645,36,1196,953,2043,3672,3388
2334,1259,2804,3181,70,207,2762,1210,3548,3238
2443,945,1611,1095,1130,818,1992,2443,1719,168
1722,227,410,1079,381,2314,3897,1744,2571,1358
2485,1259,3812,2571,1307,316,1629,2088,3015,1882
2719,2890,349,1171,1414,2716,3250,999,259,1527
19,2683,2497,2961,3627,852,3108,2804,2064,1240
2687,3028,3788,356,3863,1210,1186,2335,2433,1962
344,2006,2696,2296,2918,1729,32,3363,2726,2463
2690,2336,1674,1061,2683,2841,426,480,50,1911
2840,928,260,3244,1183,593,442,2628,306,1665
2770,3340,2300,1161,1161,2858,1569,2174,1370,2012
2861,3420,1251,1586,104,1641,2918,47,1344,1220
3744,1804,2916,3751,1965,377,1917,3751,2628,2355
1254,3107,1201,1240,3578,3019,2502,1635,288,3819
2996,2531,2053,1293,1394,2453,3420,3795,3813,527
2206,1909,493,904,2066,1639,1542,306,2987,107
3011,2546,2722,1961,2352,2676,2908,3706,3937,918
1283,903,2318,653,1284,1283,3328,1204,198,1391
943,2371,2371,3362,1892,926,1193,1373,901,1391
3330,590,2791,1936,1633,1784,22,965,2724,491
3196,3068,1969,1228,1032,150,1339,3196,2948,1396
2496,608,1284,1732,1197,1196,858,2918,288,2160
1937,2247,2372,2355,3114,412,1353,3706,3386,2918
3733,2165,420,3328,2861,1957,1253,3671,144,662
1619,1373,2455,1653,1431,1377,1882,2167,3394,3
2717,3104,1960,158,1405,377,1537,3766,481,3591
1772,2114,2040,608,1196,2791,3476,1287,2406,2736
3591,235,1321,2302,700,1373,1090,3039,3147,23
1178,2920,1212,2648,1663,1957,1252,6,387,2529
1253,2288,2951,3175,3525,1256,3070,2455,3421,3201
2160,3450,1394,1976,1194,2908,543,111,3628,2826
2176,1185,2076,1221,1250,2858,2458,2915,904,1805
923,3308,2022,2385,1265,1204,1982,3007,1219,2137
3300,466,662,2888,2739,1037,2183,1409,1810,3462
2459,1222,2335,3182,3600,1200,909,2826,1527,1942
2662,174,608,2145,2375,1396,3911,3273,3308,1394
3468,2788,3360,1961,1279,1272,1259,1945,1272,3471
3469,1079,1262,1280,1393,1381,3387,457,1683,1240
2827,2959,3365,3952,1967,1223,3682,342,3668,919
2912,2411,3098,356,159,1488,2829,527,1030,3176
1204,2661,480,1250,1041,673,2863,2184,908,1198
1222,3506,3760,1438,2094,3791,1552,356,1641,3062
1237,3577,2405,2450,1676,260,3100,661,3897,2587
2203,3897,593,2181,3671,2858,3317,3929,1269,1997
2064,3147,3578,1203,3744,1187,1263,1729,3863,608
1267,1230,923,2985,924,3435,3251,2099,1079,3273
3035,1944,1086,2232,1259,2186,1518,2953,2000,2455
913,2455,1408,608,185,1126,2841,2572,3176,2318
922,3201,1250,3129,3629,3364,1885,74,3712,1689
2186,3538,2686,162,1454,1213,25,745,357,25
3254,1923,1197,590,2724,3287,1566,459,36,2968
3435,1259,89,21,2530,3929,3771,1240,2859,1964
246,3379,3479,3100,1566,3083,3752,931,2268,3408
1955,125,3753,599,3536,3701,1220,1208,2997,235
3706,2640,1997,2161,2023,3072,2003,2634,2793,1797
3683,2918,3252,1897,1432,2762,2997,1057,968,2144
2072,2266,3948,13,355,3148,3270,1020,2774,1089
2088,1945,1223,1073,1025,2087,2617,1707,1037,337
3041,3649,924,1307,3,2144,904,2457,1923,2558
2408,3007,1649,3265,66,1043,2693,780,589,2352
2416,2395,2572,2762,237,1079,2528,1394,2384,1120
2423,17,2645,3476,1376,3392,2359,1377,3618,387
3087,479,3809,1196,2605,163,2716,3269,1690,3264
2372,913,909,593,593,357,361,2671,1286,1221
2378,2634,612,2134,2988,2375,2382,485,419,3033
2471,737,2081,1225,3108,1276,2501,1719,3125,3863
2478,2582,906,2645,111,2375,2378,1104,2787,2340
3525,2124,1445,2959,2716,22,1619,2144,3445,2381
3385,3308,213,3504,541,2574,3273,2004,3246,788
